day_num,year,month,day,collision_date,temp,max_temp,min_temp,humidity,mean_sea_level_pressure,visibility,mean_wind_speed,maximum_sustained_wind_speed,maximum_wind_gust,total_precipitation,snow_depth_inches,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,num_collisions
5,2013,10,11,2013-10-11,63.3,68.0,54.0,54.4,1017.7,10.0,8.1,12.0,21.0,0.0,0.0,0,1,0,0,0,0,532
4,2019,10,10,2019-10-10,59.5,71.1,51.1,42.3,1022.9,10.0,8.1,14.0,24.1,0.54,0.0,0,0,0,0,0,0,563
5,2019,10,11,2019-10-11,59.4,71.1,53.1,37.9,1020.0,10.0,8.3,15.0,25.1,0.0,0.0,0,0,0,0,0,0,557
5,2019,10,18,2019-10-18,53.2,57.9,50.0,38.0,1008.0,10.0,8.7,14.0,28.0,0.0,0.0,0,0,0,0,0,0,569
3,2019,10,09,2019-10-09,56.6,64.0,51.1,46.7,1023.8,8.8,8.8,15.0,22.9,0.02,0.0,0,1,0,0,0,0,347
6,2013,10,12,2013-10-12,65.2,72.0,60.1,45.7,1020.9,10.0,8.9,14.0,24.1,0.02,0.0,0,0,0,0,0,0,465
2,2012,10,30,2012-10-30,53.9,64.4,50.0,48.9,989.0,8.1,8.9,22.0,46.0,1.97,0.0,0,1,0,0,0,0,315
7,2013,10,13,2013-10-13,60.3,72.0,55.9,49.4,1027.2,10.0,8.9,15.9,22.0,0.0,0.0,0,0,0,0,0,0,417
7,2015,10,04,2015-10-04,56.5,63.0,48.9,42.3,1026.3,10.0,9.2,14.0,22.9,0.02,0.0,0,0,0,0,0,0,453
5,2015,10,02,2015-10-02,52.7,57.0,48.2,46.5,1021.7,7.7,9.9,15.0,27.0,0.14,0.0,0,1,0,0,0,0,660
4,2019,10,17,2019-10-17,55.0,66.0,51.1,43.7,992.6,8.8,10.0,18.1,34.0,1.83,0.0,0,1,0,0,0,0,554
6,2015,10,03,2015-10-03,50.2,57.0,48.0,45.0,1025.5,6.9,11.8,17.1,28.0,1.36,0.0,0,1,0,0,0,0,469
7,2012,10,28,2012-10-28,57.7,61.0,53.6,50.0,1010.8,9.6,11.9,22.0,32.1,0.0,0.0,0,0,0,0,0,0,334
1,2012,10,29,2012-10-29,56.9,64.4,54.0,53.1,994.0,6.1,18.7,35.9,52.1,0.03,0.0,0,1,0,0,0,0,265
1,2018,11,05,2018-11-05,50.2,55.0,43.0,43.8,1028.7,8.9,,,,0.0,0.0,0,1,0,0,0,0,702
6,2018,11,10,2018-11-10,45.9,52.0,37.9,34.7,1013.3,8.3,,,,0.8,0.0,0,1,0,0,0,0,556
3,2018,11,07,2018-11-07,57.0,62.1,48.9,44.3,1013.5,9.5,,,,0.68,0.0,0,0,0,0,0,0,648
3,2018,11,21,2018-11-21,40.1,44.1,35.1,25.0,1017.0,9.7,,,,0.0,0.0,0,1,1,0,0,0,665
7,2018,11,25,2018-11-25,49.1,55.0,30.9,42.4,1009.4,7.3,,,,1.78,0.0,0,1,0,0,0,0,449
4,2018,11,15,2018-11-15,31.9,43.0,28.0,18.1,1033.0,7.7,,,,0.0,0.0,1,0,1,0,0,0,993
6,2015,11,28,2015-11-28,56.3,62.6,46.4,47.2,,,,,,0.0,0.0,0,0,0,0,0,0,416
2,2018,11,06,2018-11-06,52.7,59.0,48.0,51.6,1015.5,3.3,,,,0.3,0.0,0,1,0,0,0,0,628
7,2015,11,29,2015-11-29,41.5,46.4,37.4,31.4,,,,,,0.02,0.0,0,0,0,0,0,0,388
2,2018,11,13,2018-11-13,46.6,50.0,37.0,41.8,1017.1,5.8,,,,0.72,0.0,0,1,0,0,0,0,702
5,2018,11,30,2018-11-30,39.9,46.0,37.9,27.7,1016.8,9.8,,,,0.0,0.0,0,1,0,0,0,0,666
7,2018,11,18,2018-11-18,42.2,45.0,39.0,27.5,1026.6,10.0,,,,0.0,2.0,0,0,0,0,0,0,442
1,2018,11,12,2018-11-12,42.8,48.9,33.1,26.8,1029.0,10.0,,,,0.0,0.0,0,0,0,0,0,0,459
7,2018,11,04,2018-11-04,48.9,64.9,43.0,33.0,1030.5,10.0,,,,0.37,0.0,0,0,0,0,0,0,459
6,2018,11,17,2018-11-17,42.0,46.9,37.9,30.0,1018.6,10.0,,,,0.07,3.9,0,0,0,0,0,0,505
2,2018,11,20,2018-11-20,45.4,48.0,41.0,36.9,1012.1,7.8,,,,0.0,0.0,0,1,0,0,0,0,632
3,2018,11,28,2018-11-28,38.6,45.0,36.0,24.8,998.4,10.0,,,,0.03,0.0,0,0,0,0,0,0,535
1,2018,11,26,2018-11-26,50.0,55.0,45.0,40.9,1010.6,8.6,,,,0.81,0.0,0,1,0,0,0,0,686
6,2018,11,03,2018-11-03,58.4,72.0,52.0,51.3,1009.9,7.0,,,,0.59,0.0,0,1,0,0,0,0,602
5,2018,11,09,2018-11-09,46.8,55.9,41.0,34.6,1025.7,8.6,,,,0.0,0.0,0,1,0,0,0,0,804
3,2018,11,14,2018-11-14,38.7,50.0,35.1,19.3,1025.9,10.0,,,,0.38,0.0,0,0,0,0,0,0,638
1,2018,11,19,2018-11-19,45.5,50.0,41.0,37.3,1020.5,8.4,,,,0.0,0.0,0,0,0,0,0,0,642
7,2018,11,11,2018-11-11,38.8,50.0,34.0,20.5,1025.9,10.0,,,,0.03,0.0,0,0,0,0,0,0,464
4,2018,11,29,2018-11-29,41.8,46.0,36.0,25.9,1010.1,10.0,,,,0.0,0.0,0,0,0,0,0,0,595
6,2018,11,24,2018-11-24,36.7,46.4,30.9,23.4,1022.8,10.0,,,,0.0,0.0,0,1,0,0,0,0,491
4,2018,11,01,2018-11-01,62.2,70.0,44.1,52.7,1011.5,9.7,,,,0.0,0.0,0,0,0,0,0,0,645
5,2018,11,16,2018-11-16,38.9,44.1,28.9,33.8,1007.3,6.8,,,,1.4,0.0,0,1,1,0,0,0,670
4,2018,11,22,2018-11-22,25.2,36.0,19.0,3.2,1027.8,10.0,,,,0.0,0.0,0,0,0,0,0,0,379
5,2018,11,23,2018-11-23,22.3,32.0,15.1,1.7,1034.8,10.0,,,,0.0,0.0,0,0,0,0,0,0,442
2,2018,11,27,2018-11-27,43.3,53.1,41.0,34.5,995.9,8.5,,,,0.85,0.0,0,1,0,0,0,0,555
5,2018,11,02,2018-11-02,67.7,72.0,57.0,61.4,1006.3,9.7,,,,0.0,0.0,0,1,0,0,0,0,678
4,2018,11,08,2018-11-08,52.0,62.1,45.0,32.8,1022.0,10.0,,,,0.0,0.0,0,0,0,0,0,0,587
1,2019,11,11,2019-11-11,53.2,62.1,37.9,38.1,1017.1,9.8,1.5,6.0,,0.0,0.0,0,0,0,0,0,0,417
2,2015,11,03,2015-11-03,60.6,72.0,48.0,42.6,1021.0,10.0,1.6,5.1,,0.0,0.0,0,0,0,0,0,0,556
7,2017,11,12,2017-11-12,37.8,46.0,24.1,19.3,1031.7,10.0,1.6,6.0,,0.0,0.0,0,0,0,0,0,0,510
7,2012,11,11,2012-11-11,54.7,63.0,37.4,45.1,1030.8,7.0,1.6,9.9,,0.0,0.0,0,0,0,0,0,0,448
1,2015,11,09,2015-11-09,51.1,59.0,43.0,31.4,1030.0,10.0,1.7,5.1,,0.0,0.0,0,0,0,0,0,0,529
4,2015,11,05,2015-11-05,62.8,71.1,55.9,57.5,1024.9,4.7,1.9,5.1,,0.0,0.0,0,1,0,0,0,0,577
1,2014,11,10,2014-11-10,51.9,61.0,44.1,32.5,1019.2,10.0,1.9,6.0,,0.0,0.0,0,0,0,0,0,0,479
2,2016,11,08,2016-11-08,52.0,66.0,41.0,30.6,1022.1,10.0,1.9,6.0,,0.0,0.0,0,0,0,0,0,0,583
6,2012,11,10,2012-11-10,48.0,54.0,41.0,35.0,1025.0,7.9,2.0,14.0,20.0,0.0,0.0,0,0,0,0,0,0,388
5,2016,11,18,2016-11-18,52.5,64.0,44.1,37.4,1018.9,10.0,2.0,6.0,,0.0,0.0,0,0,0,0,0,0,741
7,2013,11,17,2013-11-17,54.6,60.1,45.0,49.8,1022.3,5.1,2.1,8.9,,0.02,0.0,0,1,0,0,0,0,430
5,2016,11,25,2016-11-25,48.6,54.0,37.9,42.6,1023.2,7.0,2.1,6.0,,0.03,0.0,0,1,0,0,0,0,436
1,2019,11,04,2019-11-04,48.5,55.9,41.0,29.0,1026.2,10.0,2.3,8.0,15.0,0.0,0.0,0,0,0,0,0,0,565
3,2015,11,04,2015-11-04,62.9,72.0,48.0,45.9,1026.3,10.0,2.3,5.1,,0.0,0.0,0,0,0,0,0,0,557
3,2015,11,25,2015-11-25,42.5,50.0,32.0,24.9,1038.1,10.0,2.3,5.1,,0.0,0.0,0,0,0,0,0,0,596
3,2014,11,12,2014-11-12,59.5,64.9,48.9,52.6,1013.1,5.7,2.4,6.0,,0.0,0.0,1,0,0,0,0,0,462
5,2013,11,29,2013-11-29,33.7,39.0,30.0,13.8,1034.0,10.0,2.4,6.0,14.0,0.0,0.0,0,0,0,0,0,0,367
3,2016,11,09,2016-11-09,56.4,66.0,41.0,41.0,1011.3,7.7,2.4,6.0,,0.0,0.0,0,1,0,0,0,0,517
3,2017,11,01,2017-11-01,50.0,57.0,43.0,33.6,1025.6,10.0,2.4,7.0,,0.0,0.0,0,0,0,0,0,0,580
4,2017,11,02,2017-11-02,63.4,72.0,43.0,56.2,1023.8,9.4,2.5,6.0,,0.0,0.0,0,0,0,0,0,0,695
4,2015,11,26,2015-11-26,49.0,60.1,36.0,38.0,1042.1,9.7,2.5,5.1,,0.0,0.0,0,0,0,0,0,0,314
1,2015,11,02,2015-11-02,59.4,64.9,54.0,44.7,1017.1,10.0,2.6,5.1,,0.0,0.0,0,0,0,0,0,0,515
2,2019,11,05,2019-11-05,56.0,61.0,41.0,44.5,1022.4,10.0,2.6,6.0,,0.0,0.0,0,0,0,0,0,0,411
4,2014,11,06,2014-11-06,52.0,64.0,48.0,42.2,1016.9,5.9,2.6,7.0,,0.12,0.0,0,1,0,0,0,0,544
6,2017,11,18,2017-11-18,42.6,51.1,34.0,26.4,1012.5,9.6,2.6,7.0,,0.0,0.0,0,1,0,0,0,0,592
1,2014,11,17,2014-11-17,43.7,52.0,35.1,38.2,1014.9,4.2,2.6,8.9,,0.49,0.0,1,1,0,0,0,0,571
4,2017,11,09,2017-11-09,46.6,55.0,39.0,37.2,1022.0,9.8,2.7,5.1,,0.0,0.0,0,0,0,0,0,0,659
6,2019,11,09,2019-11-09,33.3,41.0,27.0,16.2,1026.1,10.0,2.8,8.9,15.0,0.0,0.0,0,0,0,0,0,0,452
5,2017,11,24,2017-11-24,41.2,50.0,30.9,21.7,1016.4,10.0,2.9,7.0,15.0,0.0,0.0,0,0,0,0,0,0,479
7,2014,11,16,2014-11-16,40.0,44.1,33.1,20.4,1026.6,10.0,2.9,7.0,,0.0,0.0,0,0,0,0,0,0,366
1,2017,11,13,2017-11-13,43.8,46.9,32.0,33.2,1027.2,8.9,2.9,6.0,,0.0,0.0,0,1,0,0,0,0,654
1,2015,11,16,2015-11-16,58.1,66.9,51.1,33.2,1022.2,10.0,2.9,7.0,,0.0,0.0,0,0,0,0,0,0,522
2,2014,11,11,2014-11-11,56.4,64.0,44.1,47.7,1018.7,8.9,2.9,8.0,15.9,0.0,0.0,0,0,0,0,0,0,409
5,2015,11,27,2015-11-27,57.1,64.0,41.0,47.5,1033.0,9.4,2.9,8.0,15.9,0.0,0.0,0,0,0,0,0,0,407
2,2016,11,01,2016-11-01,48.9,57.9,39.9,37.2,1027.0,10.0,2.9,6.0,,0.0,0.0,0,0,0,0,0,0,703
1,2012,11,12,2012-11-12,56.7,64.9,48.0,50.2,1029.8,7.4,2.9,9.9,17.1,0.0,0.0,1,0,0,0,0,0,466
3,2016,11,02,2016-11-02,59.7,70.0,39.9,48.9,1023.8,9.6,3.0,6.0,,0.0,0.0,0,0,0,0,0,0,620
3,2013,11,06,2013-11-06,54.4,61.0,41.0,42.1,1029.0,10.0,3.0,6.0,,0.0,0.0,0,0,0,0,0,0,526
4,2014,11,13,2014-11-13,45.1,64.9,39.0,30.1,1018.0,9.9,3.0,6.0,,0.0,0.0,0,1,0,0,0,0,589
6,2014,11,29,2014-11-29,31.4,37.0,27.0,12.7,1026.1,10.0,3.1,7.0,,0.0,0.0,0,0,0,0,0,0,341
3,2019,11,27,2019-11-27,54.3,61.0,44.1,43.2,1012.5,9.9,3.1,8.9,17.1,0.0,0.0,0,1,0,0,0,0,510
6,2016,11,05,2016-11-05,52.0,62.1,44.1,33.6,1022.7,10.0,3.1,7.0,,0.0,0.0,0,0,0,0,0,0,587
2,2013,11,26,2013-11-26,35.9,41.0,23.0,18.7,1025.5,9.1,3.2,8.0,15.0,0.0,0.0,0,1,0,0,0,0,732
6,2013,11,02,2013-11-02,61.3,70.0,55.0,46.6,1004.4,10.0,3.2,7.0,15.9,0.12,0.0,0,0,0,0,0,0,466
2,2019,11,19,2019-11-19,42.9,48.0,37.0,37.6,1008.4,6.6,3.3,8.0,,0.65,0.0,0,1,0,0,0,0,576
1,2016,11,28,2016-11-28,44.3,52.0,37.9,28.9,1021.1,9.9,3.3,6.0,,0.0,0.0,0,0,0,0,0,0,614
7,2014,11,30,2014-11-30,47.5,54.0,27.0,30.7,1021.2,10.0,3.3,7.0,,0.0,0.0,0,0,0,0,0,0,327
6,2016,11,19,2016-11-19,55.2,64.0,44.1,41.8,1013.2,9.9,3.3,8.9,,0.0,0.0,0,0,0,0,0,0,658
4,2019,11,14,2019-11-14,35.0,45.0,23.0,14.5,1029.4,10.0,3.3,7.0,,0.0,0.0,0,0,0,0,0,0,510
6,2013,11,16,2013-11-16,52.3,60.1,44.1,35.5,1025.1,9.4,3.4,8.9,15.9,0.03,0.0,0,1,0,0,0,0,513
4,2012,11,22,2012-11-22,47.3,54.0,42.1,36.2,1023.4,10.0,3.4,15.9,,0.0,0.0,0,0,0,0,0,0,329
5,2012,11,23,2012-11-23,48.3,54.0,39.2,40.8,1016.5,8.9,3.4,8.9,,0.0,0.0,1,0,0,0,0,0,399
6,2016,11,26,2016-11-26,47.7,54.0,44.1,38.8,1019.5,8.0,3.4,8.0,,0.02,0.0,0,0,0,0,0,0,436
1,2017,11,06,2017-11-06,62.1,68.0,51.1,58.1,1013.9,8.2,3.5,7.0,15.0,0.01,0.0,0,1,0,0,0,0,630
6,2015,11,07,2015-11-07,64.9,73.9,57.0,47.9,1014.9,9.9,3.6,7.0,,0.0,0.0,0,0,0,0,0,0,432
2,2012,11,20,2012-11-20,44.4,51.8,39.9,32.8,1022.1,10.0,3.6,14.0,19.0,0.0,0.0,0,0,0,0,0,0,563
4,2015,11,12,2015-11-12,55.4,61.0,48.9,49.3,1010.5,9.3,3.6,8.0,15.9,0.43,0.0,0,1,0,0,0,0,551
3,2015,11,18,2015-11-18,50.9,57.9,39.9,38.1,1032.9,10.0,3.6,8.9,17.1,0.0,0.0,0,0,0,0,0,0,534
7,2014,11,09,2014-11-09,50.0,57.0,36.0,32.0,1013.4,10.0,3.6,8.0,18.1,0.0,0.0,0,0,0,0,0,0,359
6,2019,11,02,2019-11-02,46.0,53.1,39.9,30.4,1022.2,10.0,3.6,7.0,,0.11,0.0,0,0,0,0,0,0,466
5,2019,11,15,2019-11-15,43.2,51.1,28.0,22.0,1023.3,10.0,3.6,6.0,,0.0,0.0,0,0,0,0,0,0,569
2,2017,11,14,2017-11-14,41.3,48.0,35.1,32.1,1026.2,10.0,3.7,7.0,,0.07,0.0,0,0,0,0,0,0,597
4,2019,11,07,2019-11-07,52.0,57.0,45.0,33.5,1022.3,9.5,3.7,7.0,14.0,0.0,0.0,0,1,0,0,0,0,616
5,2015,11,06,2015-11-06,69.4,73.0,55.9,62.3,1016.4,7.7,3.7,8.0,22.0,0.01,0.0,0,0,0,0,0,0,521
6,2014,11,22,2014-11-22,34.3,44.1,28.0,11.1,1029.9,10.0,3.7,8.0,15.9,0.0,0.0,0,0,0,0,0,0,421
2,2013,11,05,2013-11-05,46.8,55.0,35.1,30.4,1036.8,10.0,3.8,6.0,,0.0,0.0,0,0,0,0,0,0,429
4,2016,11,17,2016-11-17,54.3,61.0,45.0,38.6,1014.3,9.8,3.8,8.0,15.9,0.0,0.0,0,0,0,0,0,0,672
4,2016,11,03,2016-11-03,65.3,72.0,54.0,54.3,1014.9,7.8,3.8,8.9,21.0,0.0,0.0,0,0,0,0,0,0,651
2,2019,11,26,2019-11-26,51.6,61.0,39.0,36.6,1015.0,9.8,3.8,8.9,14.0,0.0,0.0,0,0,0,0,0,0,633
2,2015,11,24,2015-11-24,38.2,46.0,32.0,18.0,1026.1,10.0,3.8,7.0,,0.0,0.0,0,0,0,0,0,0,607
2,2016,11,29,2016-11-29,54.2,60.1,46.9,47.7,1018.6,6.4,3.8,8.9,22.0,0.0,0.0,1,1,0,0,0,0,700
7,2019,11,10,2019-11-10,43.9,51.1,27.0,24.0,1019.0,10.0,3.9,7.0,,0.0,0.0,0,0,0,0,0,0,411
4,2016,11,24,2016-11-24,43.2,48.0,35.1,31.2,1024.8,10.0,3.9,7.0,,0.0,0.0,0,0,0,0,0,0,401
7,2015,11,01,2015-11-01,57.9,64.9,42.1,43.7,1014.5,10.0,3.9,7.0,20.0,0.0,0.0,0,0,0,0,0,0,261
5,2017,11,03,2017-11-03,66.8,73.9,57.9,57.5,1018.3,9.9,3.9,8.0,19.0,0.0,0.0,0,0,0,0,0,0,724
4,2017,11,30,2017-11-30,43.7,63.0,37.9,28.8,1024.5,10.0,3.9,7.0,,0.0,0.0,0,0,0,0,0,0,622
2,2017,11,28,2017-11-28,43.3,53.1,36.0,28.3,1027.5,10.0,3.9,8.0,14.0,0.0,0.0,0,0,0,0,0,0,611
3,2019,11,20,2019-11-20,43.2,48.0,39.2,30.6,1013.1,10.0,4.0,11.1,20.0,0.18,0.0,0,0,0,0,0,0,472
3,2016,11,30,2016-11-30,55.8,60.1,51.1,53.0,1012.4,5.6,4.0,8.9,15.9,2.2,0.0,0,1,0,0,0,0,697
4,2019,11,21,2019-11-21,44.8,53.1,39.0,29.2,1020.2,10.0,4.0,8.0,,0.0,0.0,0,0,0,0,0,0,600
7,2016,11,27,2016-11-27,43.5,50.0,39.0,29.9,1018.8,10.0,4.0,8.0,15.0,0.0,0.0,0,0,0,0,0,0,441
6,2019,11,30,2019-11-30,36.3,43.0,30.0,16.8,1018.0,10.0,4.0,7.0,,0.0,0.0,0,0,0,0,0,0,413
1,2016,11,14,2016-11-14,53.6,62.1,41.0,20.8,1017.0,10.0,4.0,8.9,17.1,0.0,0.0,0,0,0,0,0,0,627
7,2015,11,08,2015-11-08,51.9,55.9,46.0,31.1,1025.2,10.0,4.0,13.0,19.0,0.0,0.0,0,0,0,0,0,0,410
5,2013,11,15,2013-11-15,50.0,57.0,33.1,20.2,1022.7,10.0,4.0,8.0,15.9,0.0,0.0,0,0,0,0,0,0,516
7,2014,11,23,2014-11-23,47.4,57.0,28.0,22.2,1021.7,10.0,4.0,9.9,20.0,0.0,0.0,0,0,0,0,0,0,356
1,2014,11,24,2014-11-24,60.7,69.1,43.0,53.2,1007.5,7.9,4.0,8.9,20.0,0.68,0.0,0,1,0,0,0,0,601
2,2017,11,21,2017-11-21,48.0,57.9,36.0,28.3,1018.9,10.0,4.0,7.0,20.0,0.0,0.0,0,0,0,0,0,0,737
7,2015,11,15,2015-11-15,46.5,57.9,39.0,27.0,1023.9,10.0,4.1,8.0,,0.0,0.0,0,0,0,0,0,0,417
3,2016,11,16,2016-11-16,51.6,61.0,45.0,38.2,1007.7,9.8,4.1,7.0,14.0,1.63,0.0,0,0,0,0,0,0,671
6,2014,11,15,2014-11-15,37.2,42.1,33.1,17.3,1024.7,10.0,4.1,6.0,,0.06,0.0,0,0,0,0,0,0,441
4,2013,11,21,2013-11-21,42.1,51.1,32.0,24.8,1035.1,10.0,4.2,8.0,,0.0,0.0,0,0,0,0,0,0,519
6,2017,11,25,2017-11-25,48.7,57.0,35.1,30.4,1009.5,10.0,4.2,8.0,22.0,0.0,0.0,0,0,0,0,0,0,437
3,2012,11,21,2012-11-21,46.5,53.6,41.0,32.7,1021.7,10.0,4.2,16.9,22.0,0.0,0.0,0,0,0,0,0,0,579
3,2014,11,05,2014-11-05,60.4,68.0,53.1,36.4,1018.1,10.0,4.3,6.0,17.1,0.0,0.0,0,0,0,0,0,0,466
2,2014,11,25,2014-11-25,60.0,66.9,52.0,40.4,1011.9,10.0,4.3,8.9,17.1,0.02,0.0,0,0,0,0,0,0,501
7,2019,11,03,2019-11-03,47.9,54.0,39.9,30.4,1018.6,10.0,4.3,7.0,,0.0,0.0,0,0,0,0,0,0,440
5,2016,11,04,2016-11-04,56.2,72.0,51.1,37.3,1018.4,10.0,4.3,7.0,,0.0,0.0,0,0,0,0,0,0,733
2,2014,11,04,2014-11-04,59.5,68.0,39.0,23.7,1020.0,10.0,4.4,7.0,15.0,0.0,0.0,0,0,0,0,0,0,434
3,2019,11,06,2019-11-06,51.0,61.0,45.0,30.8,1026.0,10.0,4.4,8.9,,0.0,0.0,0,0,0,0,0,0,561
3,2017,11,15,2017-11-15,42.7,48.9,35.1,32.0,1024.5,10.0,4.4,8.0,,0.0,0.0,0,0,0,0,0,0,669
7,2016,11,13,2016-11-13,49.0,61.0,37.0,23.6,1020.1,10.0,4.4,8.0,,0.0,0.0,0,0,0,0,0,0,478
2,2012,11,27,2012-11-27,38.7,44.6,33.8,27.2,1024.2,7.0,4.4,9.9,,0.0,0.0,0,1,1,0,0,0,509
6,2016,11,12,2016-11-12,42.9,50.0,37.0,19.7,1023.5,10.0,4.5,8.0,,0.0,0.0,0,1,0,0,0,0,563
4,2014,11,27,2014-11-27,36.3,51.1,34.0,30.3,1013.5,8.6,4.5,8.9,14.0,1.23,0.0,0,1,1,0,0,0,306
6,2019,11,23,2019-11-23,40.3,53.1,35.1,20.3,1014.8,10.0,4.6,9.9,19.0,0.07,0.0,0,0,0,0,0,0,476
7,2017,11,05,2017-11-05,55.0,60.1,46.0,49.9,1024.1,8.1,4.6,8.0,,0.01,0.0,0,1,0,0,0,0,476
6,2012,11,17,2012-11-17,43.6,51.1,39.0,27.9,1034.8,10.0,4.7,16.9,22.0,0.0,0.0,0,0,0,0,0,0,458
2,2016,11,15,2016-11-15,51.4,62.1,46.0,40.0,1013.2,6.8,4.7,14.0,25.1,0.18,0.0,1,1,0,0,0,0,702
5,2012,11,30,2012-11-30,41.3,46.0,35.6,25.8,1027.7,9.3,4.7,18.1,22.9,0.0,0.0,0,0,0,0,0,0,490
6,2013,11,09,2013-11-09,43.7,50.0,37.9,24.2,1023.0,10.0,4.8,8.9,15.9,0.0,0.0,0,0,0,0,0,0,466
4,2016,11,10,2016-11-10,48.5,59.0,39.9,32.7,1014.1,10.0,4.8,8.0,15.9,0.06,0.0,0,0,0,0,0,0,673
5,2013,11,01,2013-11-01,66.2,70.0,53.1,56.7,1004.4,9.5,4.8,20.0,38.1,0.07,0.0,0,1,0,0,0,0,598
2,2012,11,06,2012-11-06,36.6,45.0,32.0,17.4,1022.0,10.0,4.8,14.0,18.1,0.07,0.0,0,0,0,0,0,0,420
4,2013,11,07,2013-11-07,57.8,63.0,48.0,51.0,1014.0,9.4,4.8,9.9,21.0,0.0,0.0,0,1,0,0,0,0,542
6,2013,11,30,2013-11-30,31.2,39.0,25.0,14.3,1039.1,10.0,4.9,8.0,,0.0,0.0,0,0,0,0,0,0,411
6,2015,11,21,2015-11-21,46.4,64.0,42.1,26.3,1023.2,10.0,4.9,8.9,18.1,0.0,0.0,0,0,0,0,0,0,501
6,2017,11,11,2017-11-11,29.2,51.1,24.1,9.1,1033.4,10.0,4.9,8.0,15.9,0.0,0.0,0,0,0,0,0,0,580
1,2012,11,26,2012-11-26,40.3,46.9,36.0,19.7,1017.3,10.0,4.9,16.9,23.9,0.0,0.0,0,0,0,0,0,0,482
2,2013,11,12,2013-11-12,42.8,52.0,34.0,24.9,1018.3,9.5,5.0,11.1,22.9,0.02,0.0,0,1,1,0,0,0,537
7,2015,11,22,2015-11-22,51.2,55.0,48.0,35.6,1013.5,9.9,5.1,9.9,17.1,0.03,0.0,0,1,0,0,0,0,360
1,2019,11,25,2019-11-25,44.8,53.1,39.0,32.6,1006.9,10.0,5.1,8.9,17.1,0.32,0.0,0,0,0,0,0,0,586
3,2017,11,29,2017-11-29,53.6,63.0,36.0,36.6,1020.5,9.9,5.1,11.1,21.0,0.0,0.0,0,0,0,0,0,0,646
4,2017,11,23,2017-11-23,36.6,55.9,30.9,19.2,1018.1,10.0,5.1,13.0,21.0,0.14,0.0,0,0,0,0,0,0,442
5,2013,11,22,2013-11-22,52.8,57.0,35.1,43.7,1022.1,8.9,5.1,9.9,15.9,0.01,0.0,0,1,0,0,0,0,587
6,2017,11,04,2017-11-04,51.5,57.9,46.0,35.5,1025.4,10.0,5.1,8.9,17.1,0.0,0.0,0,0,0,0,0,0,551
3,2017,11,22,2017-11-22,51.0,57.9,41.0,40.5,1014.7,8.6,5.2,14.0,25.1,0.07,0.0,0,1,0,0,0,0,715
5,2012,11,02,2012-11-02,48.2,53.6,46.0,36.0,1003.4,10.0,5.2,13.0,25.1,0.0,0.0,0,1,0,0,0,0,294
7,2013,11,03,2013-11-03,49.6,68.0,41.0,32.9,1016.2,10.0,5.3,11.1,17.1,0.0,0.0,0,0,0,0,0,0,345
7,2017,11,26,2017-11-26,47.1,57.0,42.1,29.0,1011.3,10.0,5.3,15.0,24.1,0.0,0.0,0,0,0,0,0,0,456
6,2014,11,08,2014-11-08,41.9,53.1,36.0,24.7,1014.5,10.0,5.3,8.9,24.1,0.0,0.0,0,0,0,0,0,0,456
4,2012,11,15,2012-11-15,40.4,48.2,36.0,25.0,1029.7,10.0,5.3,21.0,27.0,0.0,0.0,0,0,0,0,0,0,496
5,2014,11,07,2014-11-07,49.0,57.0,45.0,38.5,1004.0,8.5,5.3,9.9,22.0,0.25,0.0,0,0,0,0,0,0,547
3,2017,11,08,2017-11-08,42.8,48.9,39.0,36.2,1023.5,9.4,5.4,9.9,18.1,0.7,0.0,0,1,0,0,0,0,623
4,2015,11,19,2015-11-19,59.5,63.0,46.0,53.3,1023.9,8.7,5.4,9.9,19.0,0.0,0.0,0,1,0,0,0,0,683
2,2017,11,07,2017-11-07,46.0,66.0,39.9,35.4,1021.0,9.3,5.4,9.9,15.9,0.01,0.0,0,1,0,0,0,0,664
5,2019,11,29,2019-11-29,36.1,53.1,30.9,22.0,1021.9,10.0,5.5,8.9,18.1,0.0,0.0,0,0,0,0,0,0,392
1,2012,11,05,2012-11-05,42.3,48.2,37.9,27.3,1016.3,10.0,5.5,19.0,23.9,0.0,0.0,0,1,0,0,0,0,405
3,2016,11,23,2016-11-23,38.8,45.0,35.1,21.8,1024.1,10.0,5.5,9.9,20.0,0.0,0.0,0,0,0,0,0,0,767
1,2016,11,07,2016-11-07,46.6,59.0,41.0,27.3,1029.9,10.0,5.5,9.9,18.1,0.0,0.0,0,0,0,0,0,0,669
5,2015,11,20,2015-11-20,58.1,64.0,51.1,41.5,1017.7,8.3,5.5,9.9,22.9,1.25,0.0,0,1,0,0,0,0,689
7,2012,11,18,2012-11-18,43.2,48.9,34.0,31.0,1037.2,9.8,5.5,14.0,21.0,0.0,0.0,0,0,0,0,0,0,375
5,2014,11,14,2014-11-14,38.6,48.0,35.1,26.0,1016.7,8.3,5.6,9.9,19.0,0.26,0.0,0,1,0,0,0,0,545
1,2013,11,25,2013-11-25,27.5,35.1,23.0,6.8,1029.4,10.0,5.6,9.9,21.0,0.0,0.0,0,0,0,0,0,0,601
7,2019,11,24,2019-11-24,42.6,46.0,34.0,37.0,998.6,6.5,5.6,12.0,20.0,0.61,0.0,0,1,0,0,0,0,473
