day_num,year,month,day,collision_date,temp,max_temp,min_temp,humidity,mean_sea_level_pressure,visibility,mean_wind_speed,maximum_sustained_wind_speed,maximum_wind_gust,total_precipitation,snow_depth_inches,num_collisions
4,2022,09,22,2022-09-22,69.6,80.1,60.1,59.3,1005.0,8.8,5.9,15.0,25.1,0.07,0.0,279
3,2022,06,01,2022-06-01,65.3,93.0,60.1,56.5,1014.2,9.3,6.0,13.0,18.1,0.0,0.0,312
3,2022,09,07,2022-09-07,68.0,73.9,64.9,63.1,1015.7,8.5,6.1,11.1,19.0,0.66,0.0,261
2,2022,03,22,2022-03-22,51.6,62.1,43.0,14.5,1020.2,10.0,6.1,11.1,18.1,0.0,0.0,290
4,2022,01,06,2022-01-06,38.7,46.9,30.9,23.9,1009.8,10.0,6.1,9.9,18.1,0.2,0.0,233
7,2022,06,19,2022-06-19,62.8,75.0,54.0,38.7,1013.1,10.0,6.2,11.1,22.9,0.0,0.0,305
6,2022,11,19,2022-11-19,36.0,44.1,30.9,18.0,1021.6,10.0,6.2,9.9,20.0,0.0,0.0,319
3,2022,05,11,2022-05-11,62.3,75.0,51.1,33.3,1025.2,10.0,6.2,12.0,22.0,0.0,0.0,300
7,2022,01,09,2022-01-09,34.0,39.0,19.9,21.3,1027.4,9.7,6.2,12.0,19.0,0.0,3.1,234
2,2022,05,17,2022-05-17,66.2,77.0,57.0,47.0,1006.6,10.0,6.2,9.9,28.9,0.12,0.0,315
7,2022,12,18,2022-12-18,36.6,44.1,33.1,20.6,1011.8,10.0,6.3,9.9,17.1,0.0,0.0,241
6,2022,01,08,2022-01-08,25.2,34.0,19.9,7.0,1030.1,10.0,6.3,11.1,21.0,0.03,5.9,236
4,2022,01,20,2022-01-20,38.8,48.9,28.0,26.0,1017.9,7.7,6.3,12.0,20.0,0.15,0.0,246
6,2022,01,15,2022-01-15,18.2,43.0,10.0,1.0,1021.2,10.0,6.3,9.9,20.0,0.0,0.0,236
4,2022,04,07,2022-04-07,48.8,53.1,44.1,44.8,1010.1,7.3,6.3,12.0,22.0,0.17,0.0,283
6,2022,12,10,2022-12-10,36.0,45.0,32.0,18.9,1027.3,10.0,6.4,9.9,18.1,0.0,0.0,253
5,2022,01,14,2022-01-14,39.4,48.0,32.0,29.6,1009.4,10.0,6.4,13.0,22.9,0.0,0.0,289
1,2022,12,19,2022-12-19,33.9,39.9,30.9,19.0,1021.1,10.0,6.6,9.9,22.0,0.0,0.0,277
1,2022,04,04,2022-04-04,45.7,54.0,39.0,27.6,1013.3,10.0,6.6,11.1,20.0,0.12,0.0,289
6,2022,02,26,2022-02-26,29.2,41.0,24.1,12.1,1028.2,10.0,6.6,12.0,22.0,0.24,0.0,247
7,2022,04,10,2022-04-10,47.1,55.0,42.1,28.9,1007.2,10.0,6.6,15.9,26.0,0.04,0.0,285
3,2022,02,23,2022-02-23,60.8,68.0,37.0,49.0,1014.0,10.0,6.6,11.1,26.0,0.26,0.0,253
4,2022,02,17,2022-02-17,55.6,68.0,45.0,41.7,1022.5,10.0,6.6,11.1,22.0,0.0,0.0,267
7,2022,01,16,2022-01-16,17.3,32.0,10.0,4.5,1027.3,9.7,6.7,14.0,20.0,0.0,0.0,266
1,2022,12,26,2022-12-26,22.9,28.9,14.0,6.1,1021.0,10.0,6.7,11.1,20.0,0.0,0.0,189
7,2022,04,17,2022-04-17,45.7,51.1,41.0,27.7,1018.0,9.6,6.7,14.0,20.0,0.2,0.0,241
6,2022,02,12,2022-02-12,53.9,59.0,37.9,27.9,1012.6,10.0,6.8,9.9,20.0,0.0,0.0,237
4,2022,11,17,2022-11-17,40.9,50.0,37.0,25.3,1013.4,10.0,6.8,11.1,22.0,0.02,0.0,290
1,2022,11,28,2022-11-28,52.9,60.1,46.0,42.4,1002.8,9.4,6.8,12.0,24.1,0.7,0.0,254
6,2022,04,02,2022-04-02,44.6,61.0,37.9,20.6,1015.6,10.0,6.8,12.0,26.0,0.28,0.0,277
1,2022,02,28,2022-02-28,32.5,48.0,26.1,6.2,1021.3,10.0,6.9,13.0,22.0,0.0,0.0,278
5,2022,01,21,2022-01-21,19.3,28.9,14.0,0.3,1031.9,10.0,6.9,11.1,21.0,0.15,0.0,288
1,2022,10,24,2022-10-24,57.2,61.0,54.0,52.8,1021.8,6.0,6.9,9.9,20.0,0.16,0.0,295
3,2022,04,20,2022-04-20,49.1,60.1,39.0,23.4,1023.2,10.0,6.9,12.0,22.0,1.24,0.0,282
5,2022,01,07,2022-01-07,31.1,41.0,27.0,20.1,1011.9,6.1,6.9,11.1,22.9,0.35,0.0,296
4,2022,12,15,2022-12-15,36.6,41.0,33.1,27.7,1022.1,9.3,7.0,13.0,21.0,0.0,0.0,335
4,2022,02,24,2022-02-24,32.9,43.0,28.9,12.7,1028.8,10.0,7.0,15.0,21.0,0.0,0.0,223
6,2022,11,26,2022-11-26,48.4,57.0,42.1,25.5,1015.0,10.0,7.0,12.0,26.0,0.02,0.0,247
3,2022,04,27,2022-04-27,52.5,60.1,46.9,33.5,1013.8,9.8,7.0,13.0,25.1,0.02,0.0,314
5,2022,02,25,2022-02-25,33.2,41.0,28.9,25.2,1023.6,6.6,7.0,14.0,22.0,0.5,0.0,251
6,2022,03,12,2022-03-12,39.8,55.0,24.1,34.4,1002.0,7.0,7.1,18.1,32.1,0.01,0.0,253
5,2022,04,01,2022-04-01,55.7,66.0,44.1,43.4,1001.3,9.6,7.1,15.0,28.9,0.35,0.0,290
6,2022,12,17,2022-12-17,40.2,44.1,37.0,29.8,1005.7,9.8,7.2,11.1,20.0,0.59,0.0,278
3,2022,11,16,2022-11-16,43.6,50.0,35.1,37.5,1014.8,6.9,7.2,12.0,22.0,0.82,0.0,303
7,2022,11,20,2022-11-20,35.4,39.9,30.9,12.0,1018.5,10.0,7.2,14.0,26.0,0.0,0.0,249
5,2022,04,29,2022-04-29,50.4,63.0,39.9,8.1,1018.1,10.0,7.2,13.0,21.0,0.0,0.0,361
6,2022,02,05,2022-02-05,24.9,28.4,21.9,14.4,1021.7,9.7,7.2,13.0,24.1,0.53,0.0,295
2,2022,01,11,2022-01-11,19.6,39.9,15.1,0.1,1028.9,9.7,7.2,12.0,22.0,0.0,0.0,257
7,2022,12,11,2022-12-11,37.8,39.9,32.0,31.1,1024.4,9.1,7.3,12.0,19.0,0.0,0.0,233
6,2022,06,18,2022-06-18,69.3,88.0,62.1,48.1,1005.4,10.0,7.4,13.0,24.1,0.0,0.0,317
4,2022,03,03,2022-03-03,41.6,52.0,33.1,21.2,1015.1,9.7,7.5,15.0,24.1,0.03,0.0,318
7,2022,02,27,2022-02-27,35.8,48.0,24.1,15.1,1018.2,10.0,7.5,14.0,25.1,0.0,0.0,244
7,2022,12,25,2022-12-25,19.3,28.0,7.0,3.0,1012.4,10.0,7.5,12.0,22.9,0.0,0.0,180
7,2022,02,20,2022-02-20,27.0,39.9,21.0,3.6,1028.2,10.0,7.7,15.0,27.0,0.0,0.0,245
1,2022,01,10,2022-01-10,32.7,39.9,27.0,17.6,1018.4,9.3,7.7,17.1,27.0,0.1,3.1,265
1,2022,02,14,2022-02-14,21.8,42.1,16.0,3.5,1019.5,10.0,7.9,12.0,22.0,0.09,1.2,305
7,2022,01,30,2022-01-30,17.1,28.9,12.0,-1.0,1013.3,10.0,7.9,15.0,24.1,0.32,5.9,224
7,2022,03,27,2022-03-27,41.5,46.9,36.0,24.4,1002.2,10.0,8.0,13.0,25.1,0.0,0.0,267
2,2022,10,04,2022-10-04,49.8,55.4,46.0,47.2,1016.8,6.3,8.1,13.0,22.0,1.96,0.0,270
6,2022,10,01,2022-10-01,57.0,62.1,51.1,52.0,1018.0,8.2,8.2,14.0,22.9,0.34,0.0,327
5,2022,09,23,2022-09-23,57.2,75.0,51.1,37.8,1011.3,10.0,8.3,12.0,21.0,0.4,0.0,322
4,2022,12,01,2022-12-01,40.6,57.9,36.0,20.2,1019.4,10.0,8.4,14.0,24.1,0.5,0.0,291
1,2022,01,03,2022-01-03,32.0,39.9,26.1,16.4,1018.0,10.0,8.5,14.0,26.0,0.04,0.0,208
5,2022,02,18,2022-02-18,49.5,68.0,33.1,35.9,1005.5,8.7,8.5,15.0,26.0,0.64,0.0,279
1,2022,03,21,2022-03-21,51.3,62.1,44.1,25.4,1016.3,9.6,8.6,13.0,25.1,0.0,0.0,292
2,2022,01,18,2022-01-18,33.5,44.1,30.0,15.9,1006.3,10.0,8.9,13.0,25.1,0.03,0.0,258
5,2022,12,23,2022-12-23,43.4,57.9,16.0,38.5,996.8,6.5,9.0,20.0,35.0,1.99,0.0,311
6,2022,05,07,2022-05-07,48.7,61.0,46.0,46.8,1010.0,5.1,9.0,15.9,28.9,0.91,0.0,293
7,2022,03,13,2022-03-13,26.7,48.0,21.9,7.3,1015.6,9.4,9.2,15.9,28.0,0.49,0.0,274
2,2022,05,10,2022-05-10,60.9,73.0,46.9,20.0,1026.5,10.0,9.3,14.0,22.9,0.0,0.0,296
2,2022,04,19,2022-04-19,44.5,54.0,39.0,34.1,1007.5,7.3,9.4,15.9,27.0,2.09,0.0,256
1,2022,05,09,2022-05-09,56.6,70.0,45.0,22.6,1022.5,10.0,9.5,15.0,25.1,0.0,0.0,295
3,2022,04,06,2022-04-06,47.9,57.0,44.1,44.2,1010.6,7.3,9.5,15.9,32.1,0.32,0.0,253
1,2022,01,17,2022-01-17,37.5,44.1,30.2,32.6,989.4,6.1,9.6,19.0,31.1,1.5,0.0,203
7,2022,05,08,2022-05-08,50.4,57.9,45.0,32.0,1017.8,10.0,9.6,15.0,27.0,0.69,0.0,260
2,2022,03,08,2022-03-08,47.4,73.9,39.0,24.1,1013.3,10.0,9.6,18.1,34.0,0.03,0.0,259
6,2022,01,29,2022-01-29,21.9,32.0,15.1,16.1,1005.6,2.1,9.7,15.0,28.0,0.58,0.0,276
4,2022,03,24,2022-03-24,42.2,48.9,37.9,38.8,1014.9,5.4,10.1,18.1,26.0,0.37,0.0,266
4,2022,04,28,2022-04-28,46.8,57.9,39.9,15.8,1015.8,10.0,10.1,17.1,28.9,0.0,0.0,348
7,2022,10,02,2022-10-02,58.4,61.0,51.1,46.8,1017.3,9.9,10.1,14.0,24.1,0.25,0.0,246
1,2022,10,03,2022-10-03,50.8,60.1,48.0,37.7,1022.6,9.4,10.2,17.1,26.0,0.01,0.0,324
6,2022,12,24,2022-12-24,10.3,16.0,7.0,-6.0,1006.9,10.0,10.2,17.1,31.1,0.07,0.0,267
2,2022,03,29,2022-03-29,29.1,37.9,23.0,6.5,1019.2,10.0,10.4,15.0,29.9,0.0,0.0,272
1,2022,03,28,2022-03-28,27.9,46.0,23.0,2.8,1011.3,10.0,10.6,15.9,26.0,0.0,0.0,299
5,2022,12,16,2022-12-16,42.1,44.6,37.9,39.8,1008.0,4.8,10.8,15.0,28.0,0.77,0.0,373
7,2023,06,11,2023-06-11,71.9,82.0,57.9,57.0,1010.8,7.3,0.8,6.0,,0.01,0.0,251
5,2023,07,07,2023-07-07,78.9,90.0,75.0,70.0,1011.3,9.6,0.8,4.1,,0.0,0.0,269
7,2023,07,23,2023-07-23,77.3,88.0,69.1,58.3,1013.1,10.0,0.9,5.1,,0.0,0.0,247
4,2023,08,24,2023-08-24,70.3,80.1,64.0,61.2,1018.0,8.7,0.9,7.0,,0.0,0.0,235
3,2023,05,10,2023-05-10,60.2,73.0,50.0,37.9,1019.8,10.0,0.9,6.0,,0.0,0.0,268
2,2023,07,18,2023-07-18,78.4,88.0,73.0,70.1,1013.9,7.4,1.0,8.0,,0.0,0.0,246
5,2023,06,30,2023-06-30,75.6,84.0,64.9,62.4,1017.1,3.4,1.1,6.0,,0.0,0.0,265
6,2023,09,09,2023-09-09,75.9,90.0,70.0,70.6,1017.2,6.1,1.1,12.0,22.0,0.09,0.0,261
7,2023,07,09,2023-07-09,77.6,81.0,72.0,71.3,1009.8,9.5,1.1,6.0,,0.0,0.0,242
4,2023,07,06,2023-07-06,82.7,93.0,72.0,68.5,1013.7,9.9,1.1,4.1,,0.0,0.0,264
6,2023,06,24,2023-06-24,72.2,78.1,64.9,67.4,1011.3,7.4,1.1,5.1,,0.08,0.0,285
2,2023,09,12,2023-09-12,73.0,82.0,68.0,65.6,1015.3,8.8,1.2,5.1,,1.53,0.0,271
2,2023,07,04,2023-07-04,76.0,89.1,72.0,71.0,1011.7,7.1,1.2,7.0,,0.45,0.0,229
1,2023,06,12,2023-06-12,71.6,82.0,64.0,62.2,1008.2,6.4,1.3,8.0,15.9,0.01,0.0,289
5,2023,08,25,2023-08-25,71.8,78.1,66.9,68.7,1012.9,7.9,1.3,8.0,,0.54,0.0,239
3,2023,07,05,2023-07-05,80.9,91.9,71.6,67.4,1014.5,6.9,1.3,5.1,,0.63,0.0,278
7,2023,07,16,2023-07-16,77.2,88.0,71.1,74.4,1010.1,6.9,1.3,5.1,,0.12,0.0,281
4,2023,08,10,2023-08-10,74.7,86.0,69.1,62.3,1007.0,8.1,1.4,6.0,,0.0,0.0,288
5,2023,06,02,2023-06-02,74.9,91.0,59.0,55.7,1013.6,8.7,1.4,12.0,19.0,0.0,0.0,311
5,2023,05,19,2023-05-19,59.3,70.0,43.0,45.8,1026.8,10.0,1.5,5.1,,0.0,0.0,312
3,2023,05,24,2023-05-24,61.9,77.0,53.1,41.4,1018.9,9.8,1.5,7.0,15.9,0.0,0.0,274
7,2023,06,25,2023-06-25,76.0,84.9,69.1,67.8,1009.6,9.5,1.5,5.1,,0.03,0.0,288
3,2023,07,19,2023-07-19,75.9,84.0,72.0,66.4,1015.6,5.8,1.5,6.0,,0.22,0.0,227
6,2023,09,02,2023-09-02,68.9,79.0,61.0,54.5,1022.6,10.0,1.5,4.1,,0.0,0.0,278
1,2023,08,14,2023-08-14,78.7,88.0,69.1,62.3,1014.2,10.0,1.5,4.1,,0.0,0.0,270
3,2023,07,26,2023-07-26,75.6,87.1,68.0,65.3,1018.5,8.7,1.5,6.0,,0.28,0.0,270
4,2023,06,01,2023-06-01,70.3,87.1,51.1,54.1,1019.1,8.9,1.6,5.1,,0.0,0.0,333
1,2023,05,22,2023-05-22,64.8,75.0,55.0,50.2,1020.1,9.4,1.6,8.0,,0.02,0.0,284
4,2023,09,07,2023-09-07,85.1,93.0,77.0,67.9,1008.9,9.9,1.6,4.1,,0.0,0.0,302
6,2023,07,15,2023-07-15,77.7,88.0,71.1,71.4,1013.4,7.8,1.6,7.0,26.0,0.46,0.0,251
5,2023,07,28,2023-07-28,82.2,91.9,75.0,70.2,1014.6,8.7,1.7,8.0,,0.15,0.0,287
7,2023,09,10,2023-09-10,73.2,84.0,69.1,69.0,1018.7,7.6,1.7,8.0,15.9,0.02,0.0,235
1,2023,08,07,2023-08-07,75.0,80.1,68.0,68.5,1012.6,7.6,1.7,6.0,,0.93,0.0,245
5,2023,09,08,2023-09-08,77.8,93.0,71.1,68.4,1012.7,7.9,1.8,6.0,,0.01,0.0,253
5,2023,06,23,2023-06-23,67.6,72.0,60.1,62.3,1017.9,8.2,2.0,6.0,,0.0,0.0,254
7,2023,05,28,2023-05-28,67.4,79.0,55.9,38.2,1021.3,10.0,2.0,5.1,,0.0,0.0,267
5,2023,06,16,2023-06-16,69.6,79.0,61.0,55.0,1006.2,9.0,2.0,7.0,,0.0,0.0,310
6,2023,08,26,2023-08-26,77.4,84.0,69.1,68.9,1009.9,8.2,2.0,6.0,,0.55,0.0,250
6,2023,08,12,2023-08-12,77.0,84.9,66.9,63.0,1011.6,9.9,2.0,6.0,,0.0,0.0,300
2,2023,09,05,2023-09-05,82.7,91.9,73.0,69.3,1012.8,9.8,2.1,5.1,,0.0,0.0,281
1,2023,07,31,2023-07-31,74.3,84.9,66.0,51.5,1014.4,10.0,2.1,6.0,,0.0,0.0,260
1,2023,07,03,2023-07-03,78.7,89.1,70.0,70.2,1009.6,8.3,2.1,7.0,17.1,0.56,0.0,274
3,2023,09,13,2023-09-13,74.2,82.0,68.0,67.4,1013.2,9.1,2.1,6.0,,0.21,0.0,252
6,2023,07,01,2023-07-01,75.0,84.0,69.1,58.2,1017.1,6.0,2.1,6.0,,0.0,0.0,230
1,2023,09,04,2023-09-04,80.5,89.1,68.0,66.8,1011.3,9.9,2.1,6.0,15.9,0.0,0.0,264
4,2023,07,20,2023-07-20,77.5,88.0,72.0,65.0,1015.2,6.9,2.1,5.1,,0.0,0.0,282
5,2023,07,21,2023-07-21,77.4,88.0,71.1,66.0,1008.5,8.4,2.1,7.0,,0.14,0.0,323
3,2023,09,06,2023-09-06,84.3,93.0,75.0,68.9,1011.0,9.7,2.1,5.1,,0.0,0.0,282
1,2023,09,18,2023-09-18,66.3,77.0,59.0,63.9,,4.9,2.2,8.0,,0.72,0.0,252
7,2023,07,02,2023-07-02,76.1,88.0,69.1,67.9,1012.0,6.2,2.2,5.1,,0.02,0.0,244
1,2023,07,17,2023-07-17,79.9,88.0,73.9,70.1,1011.9,8.4,2.2,6.0,,1.24,0.0,309
1,2023,08,28,2023-08-28,72.9,84.0,70.0,64.5,1016.3,9.9,2.2,7.0,,0.0,0.0,231
3,2023,06,28,2023-06-28,72.9,82.0,66.0,63.6,1008.6,8.6,2.2,8.0,,0.07,0.0,240
3,2023,04,26,2023-04-26,52.6,60.1,46.0,34.2,1022.9,10.0,2.3,6.0,,0.0,0.0,285
3,2023,05,31,2023-05-31,62.4,77.0,51.1,48.2,1022.3,9.6,2.3,6.0,,0.0,0.0,266
1,2023,06,26,2023-06-26,73.0,84.9,70.0,67.8,1007.9,6.7,2.3,11.1,18.1,0.0,0.0,287
5,2023,05,05,2023-05-05,54.6,66.0,48.0,43.4,1020.6,9.4,2.3,5.1,,0.04,0.0,300
7,2023,05,07,2023-05-07,65.5,78.1,48.0,39.9,1016.6,10.0,2.3,5.1,,0.0,0.0,291
2,2023,04,04,2023-04-04,58.9,73.0,39.0,46.7,1016.2,9.7,2.3,7.0,,0.0,0.0,302
4,2023,04,06,2023-04-06,57.9,80.1,46.0,49.6,1019.8,4.7,2.4,6.0,,0.0,0.0,225
6,2023,05,13,2023-05-13,76.2,87.1,64.9,48.5,1015.5,10.0,2.4,7.0,,0.0,0.0,298
2,2023,04,25,2023-04-25,52.9,62.1,44.1,30.5,1020.2,10.0,2.4,5.1,,0.0,0.0,257
6,2023,05,06,2023-05-06,60.0,73.0,48.0,41.7,1023.0,10.0,2.4,5.1,,0.0,0.0,345
3,2023,06,14,2023-06-14,68.5,78.1,63.0,54.1,1002.0,9.5,2.4,8.9,17.1,0.0,0.0,289
4,2023,08,03,2023-08-03,72.3,81.0,64.0,54.4,1020.0,10.0,2.4,5.1,,0.0,0.0,260
1,2023,09,11,2023-09-11,74.1,82.0,69.1,69.9,1015.9,4.9,2.4,7.0,,1.93,0.0,276
7,2023,08,06,2023-08-06,77.8,87.1,69.1,56.5,1015.7,9.6,2.4,5.1,,0.0,0.0,266
2,2023,01,03,2023-01-03,51.6,57.0,46.4,47.7,1017.3,5.8,2.5,7.0,,0.04,0.0,217
5,2023,08,04,2023-08-04,73.2,80.1,66.0,61.9,1015.0,9.8,2.5,6.0,,0.0,0.0,269
5,2023,05,12,2023-05-12,75.3,87.1,57.0,44.1,1017.3,9.4,2.5,6.0,,0.0,0.0,368
3,2023,08,23,2023-08-23,71.4,80.1,64.0,50.2,1019.9,10.0,2.5,7.0,,0.0,0.0,221
4,2023,09,21,2023-09-21,64.5,73.9,57.0,49.9,1023.8,10.0,2.5,7.0,,0.0,0.0,241
5,2023,03,31,2023-03-31,44.9,52.0,30.9,23.8,1024.4,10.0,2.5,7.0,,0.0,0.0,255
7,2023,04,16,2023-04-16,63.4,75.0,57.9,57.3,1009.7,6.7,2.5,7.0,,0.02,0.0,222
3,2023,07,12,2023-07-12,82.4,91.0,68.0,59.6,1012.8,10.0,2.6,6.0,,0.0,0.0,279
5,2023,04,14,2023-04-14,80.0,91.0,66.9,42.4,1010.6,10.0,2.6,8.9,14.0,0.0,0.0,287
7,2023,09,17,2023-09-17,67.4,77.0,59.0,50.8,1013.6,10.0,2.6,6.0,,0.0,0.0,194
4,2023,07,13,2023-07-13,82.5,91.0,75.9,66.3,1011.3,9.8,2.6,6.0,,0.0,0.0,282
6,2023,07,08,2023-07-08,79.3,88.0,73.9,70.7,1010.5,9.3,2.6,24.1,,0.0,0.0,243
2,2023,06,27,2023-06-27,70.8,79.0,66.0,66.2,1005.7,5.9,2.6,8.0,15.9,0.52,0.0,272
7,2023,02,12,2023-02-12,42.4,48.0,36.0,20.0,1020.3,10.0,2.6,8.9,,0.0,0.0,209
4,2023,04,27,2023-04-27,53.0,60.1,46.0,44.3,1022.6,9.8,2.6,8.0,,0.0,0.0,237
6,2023,05,27,2023-05-27,66.3,78.1,53.1,39.2,1025.5,10.0,2.7,6.0,,0.0,0.0,300
4,2023,06,29,2023-06-29,73.7,82.0,64.9,58.6,1014.9,7.0,2.7,7.0,15.0,0.0,0.0,261
4,2023,05,04,2023-05-04,50.3,57.0,46.9,43.5,1008.1,9.9,2.7,7.0,,0.01,0.0,287
1,2023,01,30,2023-01-30,48.1,55.0,42.1,34.8,1020.4,10.0,2.7,8.9,,0.0,0.0,232
5,2023,03,17,2023-03-17,53.6,60.1,34.0,24.6,1007.9,10.0,2.7,7.0,,0.0,0.0,282
2,2023,07,25,2023-07-25,76.4,86.0,69.1,66.2,1018.1,8.7,2.7,9.9,21.0,0.0,0.0,300
1,2023,06,05,2023-06-05,64.4,75.9,48.9,45.0,1012.4,10.0,2.7,8.0,,0.0,0.0,252
3,2023,09,20,2023-09-20,65.3,73.9,57.9,48.5,1019.9,10.0,2.7,6.0,,0.0,0.0,252
6,2023,08,05,2023-08-05,76.9,87.1,71.1,62.3,1014.3,9.7,2.8,7.0,,0.0,0.0,260
4,2023,06,08,2023-06-08,62.8,72.0,55.0,42.9,1005.4,3.0,2.8,6.0,,0.0,0.0,233
6,2023,05,20,2023-05-20,60.4,70.0,52.0,56.3,1019.9,5.1,2.8,8.0,,0.0,0.0,300
5,2023,04,21,2023-04-21,59.0,71.1,45.0,42.9,1019.0,9.9,2.8,8.9,15.0,0.0,0.0,312
3,2023,02,15,2023-02-15,54.4,66.9,39.9,30.9,1018.0,10.0,2.9,7.0,18.1,0.0,0.0,264
3,2023,08,02,2023-08-02,72.3,82.0,64.0,47.7,1022.4,10.0,2.9,7.0,,0.0,0.0,254
3,2023,08,30,2023-08-30,76.0,82.9,68.0,65.8,1006.5,9.7,2.9,8.0,17.1,0.0,0.0,256
1,2023,07,24,2023-07-24,78.6,88.0,69.1,61.9,1018.3,10.0,2.9,7.0,,0.0,0.0,248
2,2023,07,11,2023-07-11,78.2,89.1,68.0,57.4,1011.3,10.0,2.9,6.0,,0.0,0.0,274
1,2023,07,10,2023-07-10,76.3,84.0,71.1,67.7,1007.8,8.6,3.0,8.9,15.9,0.98,0.0,264
4,2023,02,09,2023-02-09,47.5,53.1,39.0,30.9,1023.1,9.7,3.0,9.9,18.1,0.0,0.0,238
4,2023,04,20,2023-04-20,53.8,66.0,45.0,34.2,1022.0,10.0,3.0,5.1,,0.0,0.0,287
1,2023,01,02,2023-01-02,52.0,55.9,48.9,38.0,1018.6,10.0,3.1,6.0,,0.0,0.0,202
6,2023,04,01,2023-04-01,59.8,72.0,37.9,49.0,1002.6,8.7,3.1,9.9,17.1,0.0,0.0,278
2,2023,05,23,2023-05-23,61.1,75.0,55.0,48.4,1026.2,9.9,3.1,6.0,,0.0,0.0,270
7,2023,08,20,2023-08-20,74.8,84.9,63.0,54.7,1018.3,10.0,3.1,6.0,,0.0,0.0,261
1,2023,08,21,2023-08-21,79.6,88.0,66.0,62.5,1017.3,9.8,3.2,8.0,14.0,0.0,0.0,252
1,2023,06,19,2023-06-19,72.3,81.0,62.1,56.7,1016.1,10.0,3.2,7.0,,0.0,0.0,261
3,2023,01,04,2023-01-04,59.1,66.0,46.9,52.8,1010.1,8.3,3.2,8.9,,0.4,0.0,249
2,2023,05,09,2023-05-09,62.9,77.0,55.0,32.0,1013.3,10.0,3.2,8.9,,0.0,0.0,298
2,2023,01,31,2023-01-31,40.8,55.0,34.0,28.8,1020.6,9.3,3.3,8.9,,0.03,0.0,260
5,2023,08,18,2023-08-18,74.8,80.1,64.9,64.7,1007.6,9.2,3.3,11.1,25.1,0.77,0.0,294
4,2023,02,02,2023-02-02,33.3,39.9,26.1,9.1,1021.8,10.0,3.3,8.0,14.0,0.02,0.0,262
7,2023,01,22,2023-01-22,38.4,42.1,36.0,25.1,1021.2,9.6,3.3,8.0,,0.0,0.0,243
2,2023,06,06,2023-06-06,68.3,79.0,55.9,42.5,1005.9,4.7,3.3,12.0,18.1,0.0,0.0,266
4,2023,03,23,2023-03-23,52.7,62.1,48.0,47.0,1015.1,7.0,3.3,8.9,17.1,0.0,0.0,261
5,2023,06,09,2023-06-09,64.4,72.0,55.0,46.4,1006.8,9.6,3.3,8.9,,0.0,0.0,286
4,2023,08,17,2023-08-17,74.7,82.0,69.1,68.6,1014.0,9.6,3.4,9.9,17.1,0.0,0.0,202
4,2023,05,11,2023-05-11,68.2,80.1,50.0,38.3,1018.9,9.8,3.4,7.0,14.0,0.0,0.0,288
6,2023,07,22,2023-07-22,77.1,84.9,70.0,57.7,1008.4,10.0,3.4,7.0,,0.01,0.0,282
2,2023,01,17,2023-01-17,41.0,48.0,28.0,12.6,1006.8,10.0,3.4,7.0,,0.0,0.0,254
2,2023,08,08,2023-08-08,73.9,81.0,68.0,66.0,1004.4,9.6,3.4,13.0,22.0,0.19,0.0,239
3,2023,08,16,2023-08-16,74.4,82.0,69.1,67.7,1012.2,9.0,3.4,8.9,,1.33,0.0,260
5,2023,07,14,2023-07-14,78.7,88.0,71.1,69.3,1011.1,9.7,3.4,11.1,19.0,0.02,0.0,271
5,2023,05,26,2023-05-26,62.9,72.0,50.0,35.4,1023.8,10.0,3.5,8.9,18.1,0.0,0.0,295
5,2023,08,11,2023-08-11,73.8,84.9,66.9,63.2,1007.2,7.8,3.5,8.0,15.0,0.48,0.0,274
7,2023,02,19,2023-02-19,42.0,50.0,27.0,23.6,1025.7,10.0,3.5,9.9,18.1,0.0,0.0,241
6,2023,07,29,2023-07-29,82.7,91.9,75.0,68.8,1009.7,9.9,3.5,9.9,22.9,0.0,0.0,270
2,2023,08,15,2023-08-15,74.5,80.1,69.8,68.2,1009.6,7.1,3.6,11.1,17.1,0.79,0.0,254
1,2023,04,03,2023-04-03,47.2,59.0,39.0,21.3,1019.4,10.0,3.6,8.9,20.0,0.0,0.0,258
7,2023,04,09,2023-04-09,46.6,57.0,37.0,23.6,1031.9,10.0,3.6,12.0,14.0,0.0,0.0,210
3,2023,05,03,2023-05-03,51.0,57.0,44.1,37.1,998.4,10.0,3.6,7.0,15.0,0.19,0.0,262
1,2023,05,15,2023-05-15,63.7,73.9,52.0,32.9,1022.5,10.0,3.7,8.0,17.1,0.0,0.0,265
6,2023,06,10,2023-06-10,66.9,78.1,57.9,47.8,1008.0,9.9,3.7,7.0,,0.0,0.0,291
7,2023,08,13,2023-08-13,78.0,88.0,69.1,66.4,1011.1,9.0,3.7,8.9,15.9,0.69,0.0,271
2,2023,03,28,2023-03-28,46.2,62.1,42.1,34.4,1017.0,10.0,3.7,9.9,15.9,0.29,0.0,245
1,2023,03,20,2023-03-20,38.9,51.1,28.9,14.4,1023.9,10.0,3.7,8.9,14.0,0.0,0.0,287
2,2023,06,20,2023-06-20,69.4,81.0,64.0,57.6,1021.6,9.8,3.7,8.0,,0.0,0.0,280
7,2023,09,03,2023-09-03,76.6,88.0,62.1,61.3,1014.6,10.0,3.7,6.0,,0.0,0.0,255
6,2023,04,15,2023-04-15,69.8,78.1,62.6,55.7,1011.8,9.7,3.8,8.0,14.0,0.0,0.0,242
